"","runtime","release_year","actor_name_score","studio_score","crew_member_score","target","season_autumn","season_spring","season_summer","season_winter"
"3089",140,1992,801.721630935658,54.81296236342,403.974219505137,0,0,1,0,0
"3091",129,2010,772.13718105207,223.723042948117,1107.82090857582,0,0,0,0,1
"3092",79,1991,352.201675409219,1799.05857552116,893.255587985961,0,0,0,1,0
"3093",104,1998,485.307597074126,165.439129613182,74.0888556728875,0,0,0,1,0
"3094",101,2010,954.208359441576,215.711572686019,882.006338982234,0,0,0,1,0
"3095",113,2010,1390.31040948906,568.549073134156,635.875779504474,0,0,0,1,0
"3096",92,2007,637.738902317789,248.15704240706,364.071073901905,0,1,0,0,0
"3097",106,1997,348.056637923031,161.186200220835,216.106236475633,0,0,0,0,1
"3098",98,1983,479.748615278537,628.148672201033,494.754952577977,0,0,1,0,0
"3099",75,2009,231.065938871878,6.22712579999998,56.8968935317543,0,0,0,0,1
"3101",112,2005,760.701728070835,11.7554045957965,335.611197394971,0,0,1,0,0
"3102",99,2007,570.519010695262,28.1102333226924,171.841360505659,0,0,1,0,0
"3104",109,2003,1021.07897111263,47.2914283858612,562.399736817944,0,1,0,0,0
"3105",111,1998,379.927907747639,233.498021096803,22.669121453166,0,0,0,1,0
"3106",91,2006,555.542678940546,189.729855230655,328.623141245696,0,0,0,1,0
"3107",98,2010,577.076088618043,87.8173983903734,135.253462545919,0,0,0,1,0
"3108",95,2008,172.204704964347,753.365808709986,649.671001651278,0,0,1,0,0
"3109",107,2006,949.051892145063,20.0835000301837,86.391044951172,0,0,0,0,1
"3110",105,2005,409.141028845687,41.6820017742844,775.232057454894,0,0,0,0,1
"3112",97,2007,955.761134173001,185.761303230417,873.706166616207,0,0,0,1,0
"3114",93,2005,471.176312107793,557.661647222858,1444.4709039696,0,0,0,0,1
"3116",102,2003,192.644401970825,77.5183162637157,144.264568493756,0,0,1,0,0
"3118",100,1989,449.541871790976,16.3967332988468,750.467007355482,0,1,0,0,0
"3120",99,1989,602.685215872677,73.6800685126606,1881.95797516111,0,0,0,0,1
"3121",114,1997,457.841090003655,299.12060195377,88.0888615544167,0,0,0,1,0
"3122",92,2005,1895.65606450247,355.694852538608,3512.03390334379,0,0,0,1,0
"3123",93,2007,135.680079149786,275.983443690818,191.122313084791,0,0,0,1,0
"3124",100,2009,1075.67144382878,241.684699396554,288.32460854376,0,1,0,0,0
"3125",104,2005,518.897721673076,910.390153977008,1274.7884317306,0,1,0,0,0
"3126",109,1984,520.335242500633,106.730727133925,185.251846810979,0,0,1,0,0
"3127",105,2002,514.408885792822,1669.78469864485,508.605029974843,0,0,0,0,1
"3128",97,2008,481.749829752507,7.73400379806918,30.9360151922767,0,0,0,0,1
"3129",92,2009,1374.64239697959,527.829267834472,337.13582358276,0,0,0,1,0
"3130",112,2003,1922.74189463247,387.249925102877,794.924184280139,0,0,0,1,0
"3131",92,2003,574.668882317049,241.684699396554,586.16541421628,0,0,0,1,0
"3134",92,2009,281.488129670485,84.8651445929115,473.934508367431,0,0,0,1,0
"3136",103,2009,1018.77180352704,285.091498016336,1815.30271316297,0,0,0,0,1
"3137",100,1999,83.0072199030765,-1.57108610592497,30.6114513880065,0,1,0,0,0
"3138",96,2007,1078.71537220357,411.375426947568,2222.48803601306,0,0,0,0,1
"3140",120,1971,725.388248122787,620.947504759712,1200.52379713054,1,0,0,0,1
"3141",175,1972,1400.08661653733,1426.97819835481,1530.51603308863,1,0,1,0,0
"3142",95,1983,248.611891818776,1420.545749117,719.871412775917,0,0,1,0,0
"3143",95,2009,798.675280634462,477.453551246054,1089.26120455344,1,0,0,1,0
"3144",121,1993,544.76561430204,45.7789858703291,200.402086165059,0,0,1,0,0
"3146",86,2003,33.1719880235756,486.932913624222,1836.97911077971,0,0,0,0,1
"3147",121,1973,450.662245409037,620.947504759712,808.866842581534,1,0,0,1,0
"3148",95,2000,477.816141064001,1898.70104894299,117.340469880823,0,0,0,0,1
"3149",112,2008,855.869180288123,1979.50611712687,1737.71737318038,0,0,0,0,1
"3151",93,2005,1416.57172143214,204.262892502861,2007.26713785902,0,0,0,1,0
"3152",114,2005,972.21923505381,115.123012287962,1267.91237288052,0,0,0,1,0
"3153",104,1995,920.947615774725,1041.17184929175,1940.36921269154,0,0,0,1,0
"3154",119,1976,268.127866491086,585.219671163085,658.641713840519,0,0,0,1,0
"3155",125,1974,667.090160554995,620.947504759712,1388.91935720787,1,0,0,0,1
"3156",96,1988,735.619651321054,217.404510920464,592.061917532599,0,0,0,0,1
"3157",99,2005,59.8779825695736,90.4906971824146,761.783210688344,0,0,0,1,0
"3158",46,2000,421.673011339703,-3.7252559397335,272.706940207854,0,0,1,0,0
"3160",92,1996,988.498575701171,527.829267834472,1126.73386396899,0,0,1,0,0
"3161",107,2005,589.996546879524,229.817133112119,669.821410505256,0,0,0,1,0
"3163",97,1999,689.18806628916,10.6841890216233,169.581077470648,0,0,0,1,0
"3164",89,2003,213.177154511247,1435.65130182272,296.57854356249,0,0,1,0,0
"3165",105,2009,352.599008651389,1108.14065565791,4951.35014150202,0,1,0,0,0
"3166",103,2010,676.942241266547,23.7638207359154,391.594636783868,0,0,0,0,1
"3167",103,1989,242.998083322285,3.93633491007689,546.841697138536,0,0,0,1,0
"3169",101,2009,759.800365087465,49.9239022677654,464.430696266841,0,1,0,0,0
"3170",164,1988,677.500213851282,1454.03362847306,563.36427249464,0,0,0,1,0
"3171",96,1999,706.812983850035,535.281290338536,316.231394940047,0,0,0,1,0
"3172",94,2002,346.350572821181,80.9481490821274,727.08864242274,0,0,0,0,1
"3173",93,2007,357.327004951514,837.72862736945,81.9832741566099,0,0,0,1,0
"3174",90,1992,409.114321171049,34.8454503223391,457.749396857767,0,0,1,0,0
"3175",113,2001,184.783485000023,10.9450536175312,54.3529812357153,0,0,1,0,0
"3176",99,2008,1095.42000397316,56.6381526173838,221.366021167695,0,0,1,0,0
"3177",91,2010,832.703520789241,206.112005220845,1112.88198724092,0,0,0,1,0
"3178",104,2002,756.595387336034,154.609271299569,198.827761908852,0,1,0,0,0
"3179",90,2006,1168.44977725423,206.714282524737,370.630960018636,0,0,0,0,1
"3182",100,1983,372.089287866937,3.14864041232978,522.701027492367,0,0,1,0,0
"3183",125,2009,1276.40286537423,28.1609483143707,39.5243480795523,0,0,0,0,1
"3184",107,1977,763.860235932234,37.0699416212975,812.184172158555,0,0,0,1,0
"3185",98,2010,607.807724455867,294.115376629102,1353.66624890093,0,0,0,1,0
"3186",95,1998,336.464994401678,1.57432020616489,1.57432020616489,0,0,1,0,0
"3187",106,2010,565.371338718727,83.1313360041271,597.506022287624,0,0,0,0,1
"3189",103,2002,436.655391068041,192.76010438881,1075.53866137974,0,0,0,0,1
"3190",96,2002,454.925803524859,42.9678570171969,5.87770229789824,0,0,0,0,1
"3192",108,2010,839.22809948868,201.421095564757,602.579196251802,0,0,0,1,0
"3193",108,2010,569.656945727652,8.49411448726258,178.216725751325,0,0,0,0,1
"3194",120,2005,750.495605963418,88.1158755367404,457.96759945644,0,0,0,1,0
"3195",108,1999,573.406404081641,96.8213475285321,507.60773646578,0,0,0,0,1
"3198",115,1985,206.852818196952,1807.95837457622,896.424876390518,0,0,0,1,0
"3199",97,2008,235.106406811083,588.363691655008,312.002908997387,0,0,1,0,0
"3200",102,1993,913.853133504091,57.6858143967783,783.060537930803,0,0,0,1,0
"3201",104,2007,379.382614820867,3.54614790531978,48.6525127132267,0,0,0,1,0
"3203",108,2005,1378.39835689472,43.1392272216868,1512.33888767503,0,0,0,1,0
"3204",101,2003,982.160762530789,32.1609365796448,19.9771772473012,0,0,1,0,0
"3206",88,2009,1048.39322151112,87.3466671591571,20.6566534366772,0,0,0,1,0
"3208",112,1991,840.295413079531,513.207141798676,526.104238890117,0,0,0,1,0
"3209",108,1987,524.401947090572,516.855676536908,677.779074143831,0,0,0,1,0
"3210",107,1981,184.765813616218,1442.65383905347,230.136389408877,0,0,1,0,0
"3211",105,1980,282.019241947108,-3.60987957814308,456.650989866008,0,0,0,1,0
"3212",108,1993,612.136607022881,574.998727230186,1280.56295567354,0,0,1,0,0
"3213",98,1999,817.414725809045,1038.3712028796,426.007369008467,0,0,1,0,0
"3214",88,2006,987.154517481482,5.52821711957484,378.124880543546,0,0,0,1,0
"3215",131,1971,165.175126820431,1442.65383905347,304.68279999739,0,0,1,0,0
"3216",91,1999,297.213418969963,73.1327964369091,870.308430426448,0,1,0,0,0
"3218",105,2004,1074.59633259945,112.124474516924,1033.77870408439,0,0,0,1,0
"3220",96,2004,445.821704661279,72.6069877432742,30.7750241075559,0,0,0,1,0
"3221",113,2000,299.835195368677,1.66805515685372,45.7099052719938,0,0,0,1,0
"3222",113,2009,968.720895904878,25.2264753419621,407.189381175279,0,0,0,0,1
"3223",102,2010,367.364326692992,39.1116188494055,624.162501347379,0,0,1,0,0
"3224",121,2007,638.852721949209,92.2520875006441,251.874170997589,0,0,0,1,0
"3225",108,1984,732.616572500496,141.819678725224,1453.85987572396,1,1,0,0,0
"3226",97,2009,928.575099125361,787.268541254814,516.578890815322,0,0,1,0,0
"3227",91,1985,51.0477618906775,16.7878054359712,218.212686153063,0,0,1,0,0
"3228",94,1995,1012.04053225678,108.411467553388,505.556777695662,0,1,0,0,0
"3229",110,1978,334.086603857231,1420.7335567051,287.518174714767,1,0,0,1,0
"3230",120,1986,1645.76058476652,101.551901441913,1786.20011578415,1,0,0,0,1
"3231",122,2004,449.597870485947,23.808416644673,-185.681186285027,0,0,0,1,0
"3232",110,1969,575.214545438984,1205.14102598179,460.118942296775,0,0,0,1,0
"3233",139,1964,203.367039770931,30.5804562716578,142.945830885691,1,0,0,1,0
"3234",124,1980,594.649499777738,1466.91124521368,742.841241677307,0,0,0,1,0
"3235",152,1961,229.819374296135,416.139410080931,586.825139132976,0,1,0,0,0
"3236",98,1980,428.513544113935,1880.01722341107,271.511291703414,0,0,0,1,0
"3237",106,1999,364.969051509185,70.0478639505895,128.229827952261,0,0,0,1,0
"3238",106,1995,1280.16388730183,87.0765279521291,2770.44911302617,1,0,0,1,0
"3239",89,1989,-34.6253823827057,600.447579566834,36.9587671601622,0,0,0,1,0
"3240",92,2002,280.173166607461,37.8800684597478,97.2831020351082,0,0,1,0,0
"3241",109,2008,1163.31322127958,215.679945641946,1678.38328390454,1,0,0,1,0
"3242",144,1946,102.28324113009,14.9257243261705,138.723875594945,0,0,0,0,1
"3243",90,2000,984.422428245299,216.995514761754,691.784557060865,0,0,0,1,0
"3244",99,1981,355.164550430146,37.7596215848386,391.424311548719,0,0,1,0,0
"3245",121,1988,974.618983430461,1147.21600090504,759.356554688149,0,0,0,0,1
"3246",89,2007,225.164192369121,449.754454622839,86.376556605471,0,0,0,1,0
"3247",91,2003,1150.45512210907,216.995514761754,185.82369302048,0,0,1,0,0
"3248",104,1988,764.194991417664,14.9040450081262,302.406033104778,0,1,0,0,0
"3249",99,1998,570.859614090215,2194.22709969238,1170.17120852585,0,0,1,0,0
"3250",98,1995,380.527272155694,127.878079815226,401.597805798748,0,0,1,0,0
"3251",121,2006,683.178280468448,666.529369617363,1179.86372471182,0,0,0,1,0
"3252",96,1989,130.020327085935,-1.57108610592497,43.4576564522368,0,1,0,0,0
"3254",42,2008,121.780018999635,-7.45051187946701,-25.1745380691248,0,0,0,0,1
"3255",122,2000,1335.97104520202,11.7554045957965,794.476057430014,0,0,0,1,0
"3256",101,1999,909.538910450457,1420.545749117,134.488340758638,0,0,0,0,1
"3259",104,2009,506.114535361936,47.6126735104494,413.398389159114,0,0,1,0,0
"3261",94,2008,179.724564013281,585.219671163085,1.57432020616489,0,0,0,1,0
"3262",97,1999,1097.03919734792,56.0512693568792,845.336479483827,0,0,1,0,0
"3263",97,1998,804.353552001914,527.829267834472,1430.32643419812,0,0,0,0,1
"3264",89,2009,188.275232847275,6.85655361111985,49.1801887119835,0,0,1,0,0
"3266",95,1999,590.012029044249,236.923754732805,1400.00731299117,0,0,0,0,1
"3267",95,2001,168.753648185422,643.921659858966,529.55277038259,0,0,0,1,0
"3268",99,1993,166.136125095567,12.4672193029954,107.402870089744,0,0,0,1,0
"3270",94,2003,932.354593097471,262.746033359879,481.462710526853,0,0,0,0,1
"3271",95,2001,1121.70780765491,4.24705724363129,423.380737870251,0,0,0,0,1
"3272",84,2001,202.826200404223,15.2401544384953,60.9606177539812,0,0,0,0,1
"3273",145,1969,289.416931249553,1.49807573836946,372.63760207092,0,0,0,1,0
"3274",99,2008,692.472574066334,15.6315292034046,92.5115040002806,0,0,0,1,0
"3275",110,1979,690.095671381751,412.431434549807,928.630721896264,0,0,0,0,1
"3276",97,2002,141.219342687041,13.3099719290457,125.307633903742,0,0,0,0,1
"3277",107,1991,562.720478512546,14.1515886704166,360.209196180346,0,0,0,1,0
"3279",99,2009,1137.57388921761,78.9622306455257,69.781197222378,0,0,0,0,1
"3281",97,2006,711.373848888147,127.26606864271,23.5108091915929,0,0,0,0,1
"3282",117,1977,642.204255927988,1191.20269951952,357.451260414168,0,1,0,0,0
"3283",86,2003,742.648600694791,96.4339728262544,1582.28344851616,0,0,1,0,0
"3284",103,1994,210.305952422575,64.7497826735943,94.2522391555722,0,0,0,1,0
"3285",87,2009,669.771306463293,2.43888335431983,9.75553341727933,0,0,1,0,0
"3287",101,2009,207.899170469599,18.6956791994507,51.9834598209316,0,1,0,0,0
"3289",87,1983,192.404814572152,1431.59381826509,434.421160660015,0,0,0,0,1
"3292",133,1964,409.725220276325,37.1236197977073,360.716148442089,0,0,0,1,0
"3293",112,2002,468.8347246101,571.282924559336,387.355575473935,0,0,1,0,0
"3294",95,2006,646.904016577892,33.3210713210566,461.144461714565,0,0,0,1,0
"3295",129,1973,887.557966766441,1442.65383905347,971.892225872126,0,0,0,0,1
"3296",123,1981,596.276793735168,3057.4093954089,507.294178488341,0,0,1,0,0
"3297",116,2005,346.639882454129,149.728584283485,621.184971825591,0,0,0,0,1
"3298",105,1996,481.373274681237,109.04197943074,225.032138008834,0,0,0,0,1
"3300",105,1973,147.608368808693,1566.34508984788,478.973636169604,0,0,1,0,0
"3301",111,2001,1103.12999210568,541.532916976824,746.142834994371,0,0,0,1,0
"3302",91,2001,848.802357590255,915.07919293735,814.377920130596,0,0,0,0,1
"3303",95,1980,67.7203287551548,1.62276890855965,6.4910756342386,0,0,0,1,0
"3304",92,2003,203.791121035803,1.7621277942651,61.8314297570655,0,0,0,1,0
"3305",104,2003,1315.7230122494,149.728584283485,383.371906605573,0,1,0,0,0
"3306",120,1989,1718.04589891923,1551.49863707892,1290.32074772831,0,0,0,1,0
"3307",99,2001,332.312156022342,155.418478993283,688.050340777467,0,0,0,0,1
"3309",96,2007,1471.15820467679,1.57432020616489,48.8039263911115,0,0,0,1,0
"3312",95,2004,136.293311029328,79.5931472508497,336.227227375044,0,0,0,1,0
"3314",103,1980,567.68894105831,25.9334436908133,412.886032238694,0,1,0,0,0
"3316",92,2005,172.26285934776,120.647927712616,-123.482513855921,1,1,0,0,0
"3318",87,2002,83.8115680879601,1487.86606180661,371.781793298293,0,1,0,0,0
"3322",96,1987,252.025430775007,591.87395623016,148.245807745667,0,0,0,0,1
"3324",135,1953,268.354163193534,1191.20269951952,367.722047853316,0,0,0,1,0
"3325",113,1975,299.318875269303,415.637826125115,152.840856316684,0,0,1,0,0
"3326",89,1991,401.767689517789,600.447579566834,333.130622651051,0,0,0,1,0
"3327",110,2003,577.859992876346,6.43244923781481,778.514111095901,0,0,0,0,1
"3328",127,1954,298.733758487188,30.5804562716578,215.855753752928,0,0,0,0,1
"3330",124,1980,1228.38351584632,9.39842496044246,1438.47109705801,1,1,0,0,0
"3333",113,2000,690.842465895328,376.359570811307,1219.65303381733,1,1,0,0,0
"3335",97,2006,797.339926735626,203.612033328672,402.862812842474,0,0,1,0,0
"3336",110,2000,341.958755205484,806.728812300347,745.774172457221,0,0,1,0,0
"3338",104,1982,234.804492105569,6.43979336494366,32.7865190925882,0,0,1,0,0
"3339",77,1999,21.9748524564741,574.998727230186,212.772141519155,0,0,1,0,0
"3340",134,1997,603.699298378084,5.68989470979803,57.0281846573797,0,1,0,0,0
"3341",129,1981,266.905350548841,1420.545749117,47.9580410327041,0,0,0,1,0
"3344",104,1998,642.794263380417,600.447579566834,86.8936363925274,0,0,1,0,0
"3348",139,1954,671.025839109549,1191.20269951952,455.294691465776,0,0,0,1,0
"3349",99,1981,403.608700690022,1452.64242767712,23.0257949067858,0,0,1,0,0
"3350",100,1989,34.4690113874476,1415.34998197168,47.7931618394291,0,0,0,1,0
"3351",95,2002,336.457153097507,114.135908924134,279.214905641184,0,0,0,0,1
"3353",88,1995,200.816174925496,527.829267834472,102.468941616105,0,0,0,1,0
"3354",99,2004,584.922191475908,2179.02582487785,1169.46994792495,1,0,1,0,0
"3355",82,2008,233.911335874915,14.8933864952857,62.8424001867175,0,1,0,0,0
"3356",135,1996,949.114506674366,735.846505175182,1451.71600791566,0,0,0,1,0
"3357",88,1988,150.50823587564,72.4505903595652,123.566317839406,0,1,0,0,0
"3358",89,1986,1.139819182822,1413.07550451995,57.3797773105897,0,0,1,0,0
"3359",110,1982,903.740995722844,585.219671163085,1232.04181914907,0,0,1,0,0
"3360",107,1983,387.040701861682,27.8235016756932,614.835095349871,0,0,1,0,0
"3362",102,2008,892.670802534569,51.8147756774502,706.114694692863,0,0,0,0,1
"3364",118,1982,188.07096154756,589.15144500637,52.3595136214808,0,0,0,1,0
"3365",139,1959,163.126948219477,10.4448177813403,38.0475650297226,0,0,0,0,1
"3367",89,1932,76.4429969918167,1420.545749117,258.033854159447,0,0,0,0,1
"3369",82,2000,56.9339873955555,2.87120329180967,9.48603480718425,0,0,1,0,0
"3370",106,1976,558.676142497274,539.140585489489,387.410168748177,0,0,1,0,0
"3371",90,2001,127.956173912225,175.110110056105,99.26464648225,0,0,1,0,0
"3372",118,1978,688.422537057236,513.207141798676,64.4197920400456,0,0,0,0,1
"3373",97,1989,85.1741187248388,86.784707879891,89.7272482074443,0,0,0,1,0
"3374",94,2006,541.911872792596,1290.18319559747,514.277782481165,0,0,0,0,1
"3375",91,1998,655.664905751059,348.430637622645,168.585493804796,0,0,0,1,0
"3376",94,2001,621.56596342966,24.1595658169221,324.605677786826,0,0,0,1,0
"3377",97,2009,451.325099280467,22.9533736487712,409.21711058868,1,0,0,1,0
"3378",41,2010,-18.6262796986675,-7.45051187946701,-78.2303747344036,0,0,1,0,0
"3379",112,1997,453.057306591638,58.2815941353469,692.229047705394,0,0,1,0,0
"3380",110,2008,627.271439802168,12.6014814227161,36.3210745798146,0,0,0,1,0
"3381",99,1994,419.630666359402,618.24463125138,779.325179442619,0,0,0,1,0
"3383",97,2010,693.192952744137,21.514820031768,586.493497689394,0,1,0,0,0
"3384",116,1998,423.296692805297,742.344638185033,223.324075532453,0,0,0,0,1
"3385",101,2004,514.561605196855,99.5464866744354,122.800328091746,1,0,0,0,1
"3386",103,1992,850.888121190315,148.330347742634,418.29945090648,0,0,0,1,0
"3388",91,2010,884.678610170268,19.0196195117594,253.58849608511,0,0,0,0,1
"3389",98,2003,407.251510509225,23.4702439321998,364.21099018809,0,0,0,1,0
"3391",88,2006,634.998125143311,37.8195420004094,72.3233614443013,0,0,1,0,0
"3393",91,1996,574.739631313069,551.432339705286,1089.40516780814,0,0,0,0,1
"3394",97,1996,824.883963148826,536.191899581737,98.7227535339443,0,0,0,1,0
"3395",117,2008,-44.703071276802,56.6381526173838,554.419455531214,0,0,0,0,1
"3396",94,1980,123.232407514965,5.68989470979803,225.148944956944,0,0,1,0,0
"3397",89,2010,174.300752164116,-0.352628203044816,-9.26852071552853,0,0,0,0,1
"3398",128,1947,178.27409945365,14.9640187974403,31.1995422378695,0,0,0,0,1
"3399",90,1999,1071.42357068765,35.2391870821718,112.471044007242,0,0,0,1,0
"3401",90,2007,76.4661645427819,16.2456002975211,875.448601339012,0,0,0,0,1
"3403",92,2008,231.242892943843,264.406238002182,332.972288596022,0,0,0,0,1
"3404",87,2009,226.319313006347,585.219671163085,68.9499511146782,0,0,0,0,1
"3405",80,2006,795.537456119292,-2.15093573356862,32.4505797211254,0,0,0,0,1
"3412",123,1977,434.301106473594,35.0944158108156,1151.13682691869,0,0,0,0,1
"3415",135,1996,773.212101862702,527.829267834472,181.493169600168,0,0,0,1,0
"3417",94,2005,113.981945929435,332.384265239623,566.070480068123,0,0,0,0,1
"3418",94,2005,1244.42919155166,435.811949588686,136.098647880127,0,0,0,1,0
"3420",112,1988,263.249754307193,-1.57108610592497,59.2923334241632,0,0,1,0,0
"3422",101,1986,67.1138011897259,13.2433945675298,-1.20753663614683,0,0,0,1,0
"3423",106,1973,682.114430353728,585.219671163085,128.682586267275,0,0,1,0,0
"3425",105,2004,357.279406733881,287.269791529993,134.173333237954,0,0,1,0,0
"3426",89,2007,251.364191146622,7.98827613916269,75.6562135329393,0,0,0,1,0
"3428",97,2007,435.074995917552,92.5471287090934,71.9970004395329,0,0,1,0,0
"3429",96,1984,184.184822229235,1850.55848638083,482.283188310388,0,0,1,0,0
"3430",104,1980,201.328866974827,513.207141798676,275.026980723746,0,0,0,1,0
"3431",117,1994,855.6769745626,469.909606930754,1103.05235025337,0,0,1,0,0
"3432",90,1982,1097.9155913238,1444.22815925963,665.07789203681,0,0,0,1,0
"3433",116,1956,247.435618797979,1803.59230223668,226.684740133571,0,0,0,1,0
"3434",135,2002,1116.95754307911,795.734436604065,1686.41581828156,0,0,0,0,1
"3435",108,1996,510.647973148777,118.567328023683,1342.94248305687,0,0,0,1,0
"3436",102,2000,1165.00710812302,24.1595658169221,1559.60068605279,0,1,0,0,0
"3437",96,1945,-3.84530456348809,1191.20269951952,5.28458873910349,0,0,0,1,0
"3438",123,1986,436.741368007715,16.4225324338161,1637.61543072706,0,0,1,0,0
"3440",113,2001,1178.84981022586,39.7261355250814,1321.8364568686,0,0,0,0,1
"3441",101,2002,1126.78374645697,46.234566013762,211.062254425628,0,0,0,1,0
"3442",97,2009,730.460864341217,13.1419172138612,185.848975214711,0,1,0,0,0
"3443",99,2001,790.106398523465,14.0159544818761,516.649824756541,0,0,0,0,1
"3445",104,2010,796.322273876787,24.7967819760406,1121.72271246382,0,0,1,0,0
"3446",133,1975,730.964460124111,2201.42151275777,1058.03692209855,1,0,0,0,1
"3448",86,1976,474.303191586929,2.70687350432875,454.354053740242,0,0,0,1,0
"3449",199,1985,82.9601447523227,5.52792455364367,5.52792455364367,0,0,0,0,1
"3452",89,2000,524.196766111358,452.637184946583,253.667599347066,0,0,0,1,0
"3453",101,2003,205.082318512062,5.52792455364367,161.074085580668,0,0,0,0,1
"3454",133,2009,22.0662286620309,-0.0682352054655224,-0.27294082186209,0,0,0,0,1
"3455",98,2006,242.381192884701,3.54614790531978,68.6308182446475,0,0,0,0,1
"3456",93,1997,261.461700185235,73.5848177806743,18.1329761884741,0,0,0,0,1
"3457",112,1992,755.563738289283,643.696883162605,617.075344612622,0,0,0,1,0
"3458",94,1981,191.809028751467,3.14864041232978,488.233322407549,0,0,0,0,1
"3459",90,2010,112.471728755131,-7.28833842983453,-67.6289723850219,0,0,1,0,0
"3460",96,1968,-37.1538602526053,-14.0050744614984,-195.723226366353,0,1,0,0,0
"3461",102,2003,727.653968920347,56.0512693568792,2163.73792552219,1,0,0,1,0
"3462",93,1977,1217.68409363779,400.924782310619,1522.76310776131,1,0,1,0,0
"3463",152,1952,483.248800036763,1420.545749117,73.7933361503143,0,0,0,0,1
"3464",111,2001,679.686408821784,161.296181291181,1329.36033529811,0,0,0,0,1
"3466",112,1995,578.807591158081,406.802484608517,305.049191010502,0,1,0,0,0
"3468",105,1974,569.525253907976,40.1167423508418,359.965111252911,0,0,0,0,1
"3470",105,1956,152.086484961272,5.68989470979803,88.1014809405246,0,0,1,0,0
"3471",106,2010,732.395512774067,298.206145189124,460.194539315084,0,0,0,1,0
"3472",94,1988,445.758696611216,1444.25167879512,447.823169014204,0,0,0,0,1
"3473",172,1963,583.026930479378,417.969674597103,337.490103662427,1,0,0,1,0
"3474",109,2004,16.0587876449466,-3.7252559397335,-10.5756972515095,0,0,1,0,0
"3477",96,2006,1423.78964493381,508.463141352377,1125.36091587081,0,0,0,1,0
"3478",93,2001,192.819174710681,190.801715120596,204.206833551496,0,0,0,0,1
"3479",101,2003,990.851743556443,40.0321352517213,856.953308712742,0,0,0,0,1
"3480",124,1961,190.572693601526,415.001744180775,104.679909511423,0,0,0,0,1
"3481",91,2006,710.872102031871,577.715888447955,241.030021152233,0,0,0,0,1
"3482",82,1995,282.93315044117,736.245460531391,2.31687473418167,0,0,0,0,1
"3484",110,2002,748.246820440198,23.3827074601716,170.353938320553,0,1,0,0,0
"3485",143,1969,264.449909844816,1442.65383905347,478.521881808331,0,0,0,0,1
"3486",84,2006,821.91521438717,1442.65383905347,672.750024687797,0,0,0,0,1
"3487",98,1995,1220.78657447163,554.744851349341,2780.94650422118,0,0,0,0,1
"3488",104,2002,389.491241853769,14.9040450081262,187.433017416089,0,0,0,0,1
"3489",110,1988,519.95177011199,17.0696841293941,1202.81258785865,0,0,0,0,1
"3490",84,1996,778.349384635199,272.699587848335,39.5222779566236,0,0,0,0,1
"3491",90,2007,841.709327361301,40.6728323279075,341.384566696301,0,0,0,0,1
"3492",96,2005,712.829766910871,99.4164957492427,789.522622545619,0,0,0,0,1
"3494",101,2005,181.950172525642,87.9388397059116,27.710342876547,0,0,0,0,1
"3496",87,1987,141.481725933825,13.2433945675298,244.302320740394,0,0,1,0,0
"3499",99,2002,447.335077471038,39.9760461241877,45.9719871270627,0,0,0,1,0
"3500",106,1999,428.601832427583,353.988151146268,425.295760805038,0,0,1,0,0
"3503",109,1997,460.338393545678,44.2500249943397,95.6520893700163,0,0,0,1,0
"3504",102,1988,393.147349502733,9.68760272853062,160.434274378465,0,0,1,0,0
"3505",95,2000,158.486732713961,3.14864041232978,3.14864041232978,0,0,0,1,0
"3507",104,2010,1055.26461918287,247.122618940556,1713.24030898904,0,0,0,1,0
"3508",103,2000,233.14047712966,1512.03650200389,597.008855702132,0,0,0,0,1
"3509",93,1998,325.140120404254,73.5848177806743,38.6157084044449,0,0,0,1,0
"3511",100,1999,346.879638199061,29.3885114894912,11.7554045957965,0,0,0,1,0
"3512",98,2010,273.793455653018,32.7192816151827,195.835727380897,0,0,0,1,0
"3513",92,1997,847.011811963939,43.1503473119613,69.2231005050364,0,0,0,1,0
"3516",142,1972,216.58016542141,513.207141798676,54.9637149982496,0,0,0,0,1
"3518",127,1930,89.7134622065692,10.1456620286365,93.3122462922844,0,0,0,0,1
"3520",84,2009,38.7111409628694,63.3375409526905,42.9515101034981,0,0,0,1,0
"3524",120,1966,669.461673155023,521.031246552954,457.549980002569,0,0,0,0,1
"3525",121,1976,588.678875755494,986.144453473704,396.760565062725,0,0,0,0,1
"3526",238,1939,1529.95777756251,615.345817550125,703.621454112701,1,0,0,0,1
"3528",123,1965,342.167466718149,514.042551186479,46.5408096263802,0,0,1,0,0
"3529",107,1950,51.9622627636065,585.219671163085,-2.11657926797503,0,0,1,0,0
"3530",101,2010,420.973847665154,239.487118716399,210.863769898359,0,0,1,0,0
"3531",101,2009,750.90931678464,51.4825921346094,328.829874886302,0,0,0,1,0
"3532",102,1948,15.2323837965096,585.219671163085,39.5465959792627,0,0,0,1,0
"3533",95,2009,519.788523419242,20.9017584438762,96.5365973109652,0,0,0,1,0
"3534",109,2006,511.33806274968,484.765823942992,582.01973479395,0,1,0,0,0
"3535",113,1969,912.979837471922,412.304571730215,610.037617624965,0,0,1,0,0
"3536",91,1997,369.006320208169,1272.39920737931,318.343556574526,0,0,0,1,0
"3537",88,1980,165.202770265536,1420.545749117,812.661362839863,1,0,0,1,0
"3539",91,1995,797.625624422923,600.447579566834,174.944548482138,0,0,1,0,0
